id,Modelo,MAPE Val,RMSE Val,R2 Val,Ljung-Box Val,Jarque-Bera Val,MAPE Test,RMSE Test,R2 Test,Ljung-Box Test,Jarque-Bera Test
s3e1u1,K-NN,1433.4499771965238,3.3666339843434363,-0.13605725146745518,0.12678314013300324,1.681192244046855e-17,1131.607093692177,3.015136090603984,0.09060140329909949,0.13175295500504913,2.327461358697757e-19
s3e1u1,Linear Regression,4082.0794349503276,3.252813776344766,-0.06053941381349315,0.360860876147418,0.003984307654880921,10487.92832955718,4.341157773483011,-0.8851746074005107,0.012164438984333305,0.025748892773674203
s3e1u1,Ridge,2642.2423027048885,2.756015888653583,0.23867192381000912,0.1855385258287078,2.8097145091590478e-05,4145.582488959513,2.74915325402948,0.24397119481315743,0.16944420918748132,6.848902454861482e-06
s3e1u1,Lasso,2533.9661426070275,2.772859634336689,0.2293375777050104,0.18813919402136248,3.4888687950064105e-05,4222.4637229356,2.7778088247996786,0.22812824707675916,0.2087954918537658,3.9015591542429764e-05
s3e1u1,Random Forest,1211.388853054915,3.3151946596982,-0.10160647585066074,0.12311250664885501,2.1684747212698122e-17,1768.2662031324198,3.1518027215454736,0.00629266902503689,0.14616944966111017,1.2122073185844865e-16
s3e1u1,XGBoost,1100.2214004604903,3.3972709302741677,-0.1568279630789995,0.041311592181345703,5.233908693323971e-21,1087.1689510716838,3.5193300604521016,-0.2389689983359251,0.06238599384124645,1.0344081032872834e-21
s3e1u1,SVR,426.01159006663767,3.2902399425237596,-0.08508448180679018,0.06811846915447685,1.9763905860388632e-21,253.41893889906456,3.303684025158941,-0.09178581655471141,0.07604122741649016,1.8646493940547928e-21
s3e1u2,K-NN,197.03275171376168,3.693285732544431,0.1360086452519229,7.2241755813519e-05,1.8373711658778015e-05,559.8878763426802,2.6207015523340953,-0.10274973575583757,3.0104396423128648e-06,0.00046348140361503085
s3e1u2,Linear Regression,814.5367359975526,4.289231172623531,-0.16531272122744078,0.0005672633567512728,0.2262956507002525,3015.418835569025,5.191961714476519,-3.328174810163217,0.19870827355071247,0.20292391961281714
s3e1u2,Ridge,628.246268297893,3.3923135777196864,0.27108722548646824,9.596157982206594e-05,0.5079898245574949,3447.452213308172,3.015652456586181,-0.46017331991481547,0.004482903973303103,0.003658855783063724
s3e1u2,Lasso,538.3529928765082,3.2644267487300995,0.32500984914268616,4.957366357207973e-06,0.2734567824526085,2869.242238437905,2.7366177065882717,-0.20245849745101374,0.0035932786304639862,0.0305499296733917
s3e1u2,Random Forest,137.83580794274144,3.9999119541716737,-0.013408269316143695,9.561214485564285e-05,2.8084547575731083e-05,480.81644944883897,2.639153298383232,-0.11833280709795257,3.2724854685626025e-06,0.0010575993715327067
s3e1u2,XGBoost,173.4493722233818,4.1447966852195774,-0.08815320148060701,0.00010350010427163505,1.3282750603588796e-05,531.0211197963863,2.750957281145388,-0.21509301214386012,6.529300048925927e-06,0.003986066623492158
s3e1u2,SVR,160.46349170467332,4.0152895004740685,-0.02121528525502936,0.00012370974664005846,6.917324091626285e-06,1191.6155389677458,2.699793083798481,-0.17031505375499667,7.229115163887351e-06,0.0029051930887533353
s3e1u3,K-NN,141.58770577587376,3.5182735882714917,-0.10764721937081778,0.02683710244693782,6.8586510716459095e-15,345.3420584898576,3.5920094966803937,-0.20570262351603663,0.48336651392651764,1.0852225287857818e-14
s3e1u3,Linear Regression,3846.703532043149,3.9772472533725445,-0.415492024227367,0.12615028530261455,0.38068721057609894,5329.318416181476,22.92214108641334,-48.09933567910869,0.04727153340933316,3.93730980144721e-06
s3e1u3,Ridge,1117.63248085321,2.7400971062292414,0.328147165872927,0.15298388069051952,0.00023748243166482285,1241.3623221470511,5.717241743274679,-2.0544875931135476,0.003037557807234392,0.00012277092085851427
s3e1u3,Lasso,413.2977378766714,2.8964438364600142,0.24928953698851453,0.20679855595464605,0.0028176167895025746,1178.2884274026242,2.926115503803846,0.19989279007300365,0.5281340124296457,0.03913159368197655
s3e1u3,Random Forest,317.2488393258794,3.465903251088893,-0.07491745771622105,0.037070680848034,1.0602275227947718e-14,646.9133805147832,3.6329135728223783,-0.23331889661164706,0.7423109522262236,2.7698215143857994e-11
s3e1u3,XGBoost,176.08814690335194,3.5436380419897717,-0.12367561440039676,0.009205434420383499,7.717969173895612e-12,1028.1192658712007,3.777132007616294,-0.33318242597170644,0.12157362867394443,1.166311198787742e-09
s3e1u3,SVR,78.52078793765669,3.3598431423546042,-0.010136932952820477,0.04918830003060696,6.6933375810813726e-15,93.21883197594676,3.3761943075293575,-0.06517292807558905,0.766431598285095,6.336555324023258e-14
s3e1u4,K-NN,2844.6808561084213,3.26638604990202,-0.11395033226319917,0.32668797223195734,2.9812489889179196e-11,1902.4948115925515,3.2623069023637137,-0.10513212091122082,0.13759438312744068,1.6850147280789536e-21
s3e1u4,Linear Regression,2443.254633984119,4.157230039664836,-0.804425337108386,0.3333070611857099,5.468201176542398e-05,15088.620110834128,7.076592202390393,-4.20011455661054,0.07401017087132872,0.003940254726253599
s3e1u4,Ridge,1885.514854892754,2.5859487656122253,0.30181480503252234,0.27889263137726106,5.9606930542422696e-09,1497.0242503503523,2.6521601414033684,0.2695944580801166,0.12620649113950014,8.258964418609693e-16
s3e1u4,Lasso,2258.5620309696355,2.758384541513296,0.20559782659074055,0.24649175400116313,6.63919029607187e-05,1373.5180585115809,2.756218046282766,0.2111549297506079,0.24658210612037262,4.1768440335054285e-05
s3e1u4,Random Forest,1576.442179507591,3.3345555914375193,-0.16093185291812118,0.08997285852462937,4.0939565978284986e-21,1215.0446347624954,3.491761890558933,-0.2660586169366135,0.11299843976312712,2.0439658573279904e-20
s3e1u4,XGBoost,1668.7269843356369,3.3826252586021144,-0.19464419765918017,0.07692576464437693,1.0188738747177206e-21,1277.1381491494394,3.512927610424285,-0.28145385839432135,0.06575271089255205,2.033056720059995e-21
s3e1u4,SVR,289.42574598868805,3.23248557354364,-0.09094785754439472,0.1077536654058055,3.775757663203848e-22,221.76963173083632,3.2419368598459344,-0.0913741839054083,0.10397330693965429,3.1574607958920886e-22
s3e1u5,K-NN,3967.3540356023304,3.0971364148236327,-0.10492729902500186,0.02475469574898666,2.01224819411818e-07,4583.538387429412,3.4192123694148844,-0.3561869115387062,0.01734240525660991,1.8041720099184352e-08
s3e1u5,Linear Regression,11841.917520939927,3.187024903197491,-0.16999484639047502,0.24436538888273973,0.46429006918547455,17003.91892518258,6.179767900617615,-3.430081594125828,0.0001321530085645936,0.13139849494703576
s3e1u5,Ridge,8834.417304979223,2.693329262357855,0.16441250112200068,0.003441543966684254,0.0002632228589461103,6232.300486811723,2.845442906887432,0.06078039597656171,0.0015861557938942415,0.0018679670113651281
s3e1u5,Lasso,9255.815904037434,2.766591411727935,0.11833604980115209,0.0036067949029345106,0.0005836226595492499,6620.026360571184,2.7680530378114363,0.11117510268829367,0.002405972676482558,0.0013823431778386415
s3e1u5,Random Forest,2668.651339521826,3.215733383522679,-0.19116823387660475,0.030565511971889548,8.353501831696652e-14,1661.419013697205,3.5803132332176935,-0.48699478105949723,0.011086294050502656,1.8577645074737025e-06
s3e1u5,XGBoost,2073.010862196336,3.39866698229707,-0.3305471207615991,0.10871198567985212,2.70064254006565e-16,2210.035566724445,3.6916406950392675,-0.5809067234477927,0.01663406969874934,1.6453155326685095e-08
s3e1u5,SVR,893.9499286784942,3.249382698903249,-0.21622734110252417,0.040872028734838285,4.545286965972501e-15,280.8450294476821,3.256667534958165,-0.23030912873014509,0.027525459725168993,1.8100065987297112e-14
s3e2u1,K-NN,1351.4188388608165,3.602390711199752,-0.26325763947278324,0.18331560400856112,2.1554794073825932e-07,2431.657842124883,3.3364412648624575,-0.08934829608000228,0.11091456698857048,8.388713968594966e-08
s3e2u1,Linear Regression,3368.0073785744767,3.3503447360256624,-0.09267070039892222,0.5066823501847546,9.669881236016009e-05,4307.568254621139,10.161829093910324,-9.105168593670175,0.023868626372316275,2.6810240577041668e-17
s3e2u1,Ridge,3043.7653057153034,2.7506176472663104,0.2635033851962798,0.1584250371359859,3.12561180512815e-05,1767.0584272893116,2.770919469125672,0.24864081655027914,0.30797331071298834,0.0003749603727475549
s3e2u1,Lasso,3118.613436848593,2.78202925556008,0.24658599243093293,0.13808779464296755,6.796653747076912e-05,1822.095134297764,2.774380045249262,0.24676291333269496,0.05467593567633479,0.0002283333850783815
s3e2u1,Random Forest,496.14952788042075,3.6398984882710956,-0.28970044276116047,0.16500697869391312,1.9682283894418133e-06,2739.906756289467,3.713490245719867,-0.34947351565385754,0.09712010451243613,0.000150062066878883
s3e2u1,XGBoost,949.8746287918004,4.111215916582653,-0.6453218952232649,0.26187441265386513,0.00045087831577419606,3053.2972877971306,4.252673705888056,-0.7697988745775342,0.16164960769675069,7.788171154067944e-05
