id,Modelo,MAPE Val,RMSE Val,R2 Val,Ljung-Box Val,Jarque-Bera Val,MAPE Test,RMSE Test,R2 Test,Ljung-Box Test,Jarque-Bera Test
s3e1u1,K-NN,79.26793004233258,0.08546236653553213,0.9992693821628686,0.5853890368224053,3.0615058356082805e-07,154.9902769159066,0.0735783352387879,0.9994523444489429,0.025970726952053238,0.0002320269463718758
s3e1u1,Linear Regression,139.61126424118783,0.09432476093164387,0.9991099961861418,0.19029484345862618,0.0008672865082429513,292.81666733432763,0.0879865865041246,0.9992168579963856,0.35217437176116817,0.00027559239358098666
s3e1u1,Ridge,75.13532527516496,0.0915656136780504,0.9991613026665185,0.912501366894182,1.6154511300376327e-08,110.34314459823283,0.06971947416932345,0.9995082823638067,0.021306579772680533,0.00541463816082014
s3e1u1,Lasso,42.291910689280854,0.09645935910168463,0.999069258271165,0.84897402455707,0.0007761569297408021,175.66316895487893,0.06770707922639227,0.9995362587394871,0.00019102243733370067,0.018203357313097746
s3e1u1,Random Forest,59.08545754029648,0.10028089017755658,0.9989940490564205,0.4455511016368109,3.91908308269421e-14,198.5628592821202,0.08914723861788762,0.9991960604957109,0.0006067819880686008,0.0019730661053462195
s3e1u1,XGBoost,399.3706156164664,1.5629395055084316,0.7556430032407088,0.6954638290947399,0.0,1100.3501804384603,1.5400101461470308,0.7600864685031541,0.4401347207210129,0.0
s3e1u1,SVR,173.99666815406883,0.10257933820328735,0.9989474076068848,0.35850410961433266,0.002778333756137826,408.77923261482556,0.0873115526872844,0.9992288284446867,2.0953821327119388e-05,0.03603532628812912
s3e1u2,K-NN,309.2885017700989,2.3408653423808143,0.12017824989127779,0.666262889681288,6.269838666220012e-26,1110.3784169874127,2.911498206511784,0.1893406435237175,0.009645466768525313,2.713118665514791e-07
s3e1u2,Linear Regression,491.54945349598415,2.346685188924082,0.11579799557448389,0.7648894567627619,7.926317318414295e-10,2326.058338006205,2.9750093654146723,0.15358759401755961,0.2665525645065372,0.0006048258506362146
s3e1u2,Ridge,853.3465378321542,2.3464150645445057,0.11600154292069498,0.6848218100830044,4.927910606055775e-10,2666.3215955827363,3.006737739962727,0.13543740226811019,0.6203567426397961,0.0006617408618796752
s3e1u2,Lasso,935.6984122546572,2.3323516635477426,0.1265663989595719,0.8262576908163471,4.74957686315098e-09,2176.433301245146,2.9617825857971685,0.16109709871032163,0.9470756069086972,0.0007146144051211633
s3e1u2,Random Forest,221.95115087408044,2.251856645315755,0.18581460125546312,0.09423648523399492,7.6764864191337e-13,1170.5904604665254,3.19100814178097,0.0262192829107879,0.10247611637897329,0.0050700366874500856
s3e1u2,XGBoost,321.96597711389376,3.1475960243082555,-0.5907422155878399,0.3282169718933889,2.250212946780415e-22,1186.895291310846,3.9851716239555985,-0.5187958590610036,0.0010330752063048055,0.06213215692506645
s3e1u2,SVR,242.0815868010245,2.2386906616780804,0.19530740314565587,0.06598046675681167,2.541215328233762e-09,892.4977300766777,2.9052151553489756,0.1928356952285526,0.001678398729197927,7.518757351984184e-05
s3e1u3,K-NN,111.56752521941536,0.6441611585847122,0.9612247753928383,0.389587981896412,7.875705654409022e-08,494.8155031360173,0.8028064785575625,0.943489518360912,0.14282452843187712,0.007604297007759178
s3e1u3,Linear Regression,365.11755690234384,0.8607595185085241,0.9307644858926154,0.7763642684790936,0.013089941297990891,1365.0833052827338,0.8601212085555248,0.935132586006013,0.9178059757551695,0.14516269821540137
s3e1u3,Ridge,94.28423025510148,0.7511005523084099,0.9472816976946834,0.45472528447529736,1.1100581483661406e-08,948.2596530531007,0.8558442518202709,0.9357760891465078,0.5504330832300653,0.014507853418538153
s3e1u3,Lasso,74.97183021157088,0.777933542137666,0.9434477031642998,0.6061995228112738,8.594892014407161e-10,659.9851037544021,0.8924347850875455,0.9301670720889641,0.1433933160018928,0.0004054431073370676
s3e1u3,Random Forest,113.49910591352261,0.7031509410788015,0.9537978295274557,0.1426678955424837,8.23288032932089e-06,399.40527002156557,0.794499754662209,0.944652908111818,0.15772262565875436,0.016963988617010185
s3e1u3,XGBoost,96.91189731390327,0.6491921689089554,0.9606167276973757,0.3413939965495011,2.547062744232954e-13,525.9300688359601,0.8009270314266084,0.9437538015806146,0.06578689080593642,0.0048633538106334345
s3e1u3,SVR,81.25548907981111,0.800290169120777,0.9401505425896498,0.263428436712171,2.4816096101871954e-10,427.4968766375414,0.9418066140281024,0.922226661155967,0.08641936537929096,1.3605554351997382e-05
s3e1u4,K-NN,100.16755253975869,0.042836440867819854,0.9998094577315749,0.05286591360858624,0.0009211890372264652,123.30139916698933,0.06293455747921058,0.9995881389753716,0.0015794124417559735,5.129281525305545e-11
s3e1u4,Linear Regression,120.798144801381,0.054227367677733895,0.999694647402607,0.3433045371491952,0.33397525157244384,382.8876054525577,0.08186042663054864,0.9993031804329439,0.36215017982517905,2.7250077406899606e-07
s3e1u4,Ridge,48.670689486930755,0.04014540552269199,0.9998326459331939,0.5786097771625072,0.004357339372462207,194.26160518617954,0.05474776071969244,0.999688322787652,0.3103955421402152,7.313097870495469e-09
s3e1u4,Lasso,126.16425804893427,0.06636156900907333,0.9995427035149266,0.0010894256881666573,0.07170073770265308,280.6546798917415,0.0861975924679488,0.9992273859493322,0.06976232388191111,5.058513277287988e-19
s3e1u4,Random Forest,112.28646478569992,0.038847071553025754,0.9998432956172786,0.006232730434466448,0.01034742306984408,181.73254496556308,0.0643255726070887,0.9995697314017579,0.007100571648818454,2.4149947562526965e-07
s3e1u4,XGBoost,162.03527220087162,1.922486362558501,0.6162122509109996,0.669865840003537,1.4956685749181016e-186,375.5117313390346,1.1094988696923276,0.8719952581180248,0.9122253574650369,0.0
s3e1u4,SVR,352.93985098951333,0.07969145491421833,0.9993405405691013,0.538678045600286,0.011402658777255641,617.1786423847252,0.10161991309648213,0.9989261837587468,0.2699476552097291,8.797602704752671e-07
s3e1u5,K-NN,100.78210061648008,0.12518163594339168,0.998182189353914,0.3260595996649616,1.3550408600829498e-19,116.9513402429095,0.17689359880002245,0.9963774722120045,0.5627518857950184,3.643342703984805e-17
s3e1u5,Linear Regression,90.9417121347225,0.13108409841664656,0.9980067240829462,0.6232750837310945,7.695189841422593e-14,142.06153153587334,0.2293157995549935,0.9939122691006749,0.23951788286887538,1.1641445178460447e-20
s3e1u5,Ridge,71.34552924802132,0.12822005201967204,0.998092874406763,0.5153735842771998,1.4028715906842296e-13,91.51027330437526,0.21659848643363547,0.9945687683613549,0.16017644022031527,1.0845207150640298e-16
s3e1u5,Lasso,98.30856618946598,0.10907425390095105,0.9986198957324938,0.007486252471709303,5.879843611753632e-05,82.70915440866357,0.1752166781171585,0.9964458285380665,0.7129153015764121,2.8566293407923076e-14
s3e1u5,Random Forest,55.0374625761949,0.1233657472305851,0.9982345452770011,0.8359437609453757,7.462184774749734e-23,73.3871291799854,0.17189928605659963,0.9965791373565356,0.6617432646268002,1.8973025684597555e-18
s3e1u5,XGBoost,118.16916409570084,0.41501641705031106,0.9800198865337619,0.5439944571910926,7.580890921963497e-47,259.5808306014743,0.4364141573527683,0.9779511901525987,0.23843310400708523,1.2081436148108691e-15
s3e1u5,SVR,233.15157861254733,0.1384163902192221,0.9977774965955711,0.009323366364344277,1.8402950199922784e-09,274.05592470426495,0.19704891625707638,0.995504938977309,0.498494676616381,3.987251596116823e-20
s3e2u1,K-NN,45.4955493407882,0.18532130356273732,0.9966391395232811,0.7345600809637535,0.0002691574084744342,71.5650238844452,0.2720520745367827,0.9928893264253983,0.1468590761188285,3.2422368723037585e-05
s3e2u1,Linear Regression,40.88859044865327,0.1842165767436343,0.9966790892351503,0.7194545165879734,2.8697164253720007e-05,113.14245867697828,0.25894218376674133,0.993558125335224,0.13930635484449877,9.930819798618796e-07
s3e2u1,Ridge,40.64565063341253,0.18302648758028783,0.9967218586091666,0.7734756025024414,6.953758872216738e-07,102.72285374397497,0.25642676334827186,0.9936826729708144,0.0775150851317045,3.390803575809067e-08
s3e2u1,Lasso,51.20918325498586,0.20209799016908175,0.9960030954244853,0.03003616433858614,0.0029510740156151205,75.59346230458324,0.26980605782532124,0.9930062508489104,0.0013100436053786334,1.26535377179283e-06
s3e2u1,Random Forest,41.50638716223815,0.18143898481235943,0.9967784787145842,0.6245210851088032,0.00010533943339271163,112.77473299986758,0.27230221655403486,0.9928762444009361,0.16744920108121103,0.0040581127717005516
s3e2u1,XGBoost,36.21016699842117,0.2138558481195271,0.9955244949377798,0.4957714553064432,0.0007408884544131116,97.91483798470327,1.1434957786240245,0.8743750824786205,0.8477232605623592,0.0
s3e2u1,SVR,51.50453985646766,0.20374516344645102,0.9959376774184309,0.11305931893852811,2.888742579001437e-07,56.30204698591936,0.2737171767667024,0.992802017905777,0.0004103650212062564,2.7713021594509174e-05
